,char1,char2,filename_bbox_count,xml_content_bbox_count,gross_count,presence,mismatch,keys_filename,key_xml_content,human_key,subject_gender,subject_id,front_back,time,file,file_id
1360,S,P,2,1,1,1,0,['SS'],[],HUMAN,M,2,front,0904112324,S_P_M2_SS_L_LA_front_0904112324.jpg,a7ba3114365c19b6d505d34192acd520
1361,S,P,2,1,1,1,0,['CK'],[],HUMAN,M,5,front,0906101409,S_P_M5_CK_R_RL_front_0906101409.jpg,ef1251b8f55d8417d0fb84f4b372a3df
1362,S,P,2,2,1,1,0,"['KC', 'CP']",['KC'],HUMAN,M,1,front,0903151724,S_P_M1_KC_F_LT_CP_V_LA_front_0903151724.jpg,1dded4259ac0694b35cb5953c0722a15
1363,S,P,2,1,1,1,0,['KC'],[],HUMAN,M,4,front,0905155815,S_P_M4_KC_L_RL_front_0905155815.jpg,906e613c1927ee443daff12fa293e64a
1364,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,4,back,0905152740,S_N_M4_LW_F_RT_CL_V_N_back_0905152740.jpg,4256c35fcfa96b69acc23b584a38e788
1365,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,4,back,0910153802,S_N_F4_KK_F_C_GA_V_N_back_0910153802.jpg,c234d457c374f88b77a7c094399518b2
1366,S,N,1,1,0,0,0,['CL'],[],HUMAN,M,1,back,0903163603,S_N_M1_CL_R_W_back_0903163603.jpg,b5d7409c7fac48477b47bd2c970fe7f5
1367,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,4,front,0910155743,S_N_F4_CK_F_RT_WB_V_N_front_0910155743.jpg,e58843495a2e5e6e9239e7ad5b633f4f
1368,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,3,back,0905091242,S_N_M3_MD_F_RA_SS_V_LA_back_0905091242.jpg,af1cd12b81d6e820c8bf2a865c0b42f5
1369,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,back,0903130428,S_N_M1_GA_F_S_KK_V_W_back_0903130428.jpg,f7724e6b82f2e50859c96c2234293158
1370,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,1,front,0903131722,S_N_M1_MD_F_S_SS_V_W_front_0903131722.jpg,0a356a82094b0a9d5dc06cc2914bfda8
1371,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,5,front,0906092552,S_N_M5_CP_F_RA_KC_V_LA_front_0906092552.jpg,8158a49211d692d5e7e0aa984300d230
1372,S,P,2,2,1,1,1,"['GA', 'KK']",['UNKNOWN'],HUMAN,F,1,front,0907090615,S_P_F1_GA_F_C_KK_V_LT_front_0907090615.jpg,f3e9d0c9b8d02338d4da2e2eee28c1f6
1373,T,N,1,1,0,0,0,"['LW', 'GA', 'SS']",[],HUMAN,M,5,back,0906105001,T_N_M5_LW_F_LT_GA_F_W_SS_F_C_back_0906105001.jpg,8dea73c7b0fc76b3df59832840ed3cf0
1374,D,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,1,back,0903164451,D_N_M1_CK_F_C_WB_F_LT_back_0903164451.jpg,03f5295e01be58b8cfd2cd97aae59c8d
1375,D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,back,0910151704,D_N_F3_GA_F_RT_KK_F_LT_back_0910151704.jpg,0b4e985ae4a64ccba57b3951ae77234e
1376,S,P,2,2,1,1,1,"['KC', 'CP']",['UNKNOWN'],HUMAN,M,4,front,0905151156,S_P_M4_KC_F_RL_CP_V_LL_front_0905151156.jpg,db030f335338b5c970abeff15b07e981
1377,S,P,2,1,1,1,0,"['WB', 'CK']",[],HUMAN,F,3,back,0910103249,S_P_F3_WB_F_W_CK_V_N_back_0910103249.jpg,adc5bda95c6321db43ed9cda7093e060
1378,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,5,front,0906083112,S_N_M5_GA_F_C_KK_V_W_front_0906083112.jpg,ed5f7827b84067c40f8331d194f712a5
1379,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,1,front,0903152748,S_N_M1_LW_F_C_CL_V_N_front_0903152748.jpg,d9ae009a9aa08bc8dacbcfd032a1caa7
1380,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,3,back,0910100917,S_N_F3_KK_F_RL_GA_V_LL_back_0910100917.jpg,94ff59d3548b1024f08bb0c2a7475549
1381,D,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,front,0910151958,D_N_F3_KC_V_LL_CP_V_RL_front_0910151958.jpg,5f75ee7d2adc26f278c40bc7ebd49100
1382,T,N,1,1,0,0,0,"['LW', 'SS', 'CP']",[],HUMAN,F,3,back,0910152648,T_N_F3_LW_V_LL_SS_V_RL_CP_V_N_back_0910152648.jpg,bc68029006c3a179273341276d08f8af
1383,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,1,front,0907102919,S_N_F1_LW_F_LL_CL_V_LL_front_0907102919.jpg,d06cbfa8207ad5464d5e06b500e0c199
1384,S,P,2,1,1,1,0,['KC'],[],HUMAN,M,4,back,0905155733,S_P_M4_KC_L_W_back_0905155733.jpg,501bf295525e50437ae403d75e112e20
1385,T,P,4,1,3,1,0,"['LW', 'GA', 'SS']",[],HUMAN,F,2,back,0907160728,T_P_F2_LW_F_LT_GA_F_S_SS_F_RT_back_0907160728.jpg,29bbb835ce2d4fdc7d999056aa4836e9
1386,S,P,2,2,1,1,0,"['LW', 'CL']",['LW'],HUMAN,M,6,front,0906150913,S_P_M6_LW_F_LL_CL_V_RL_front_0906150913.jpg,378133ef26e56b526f2601b9f7c29844
1387,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,4,front,0910162350,S_N_F4_LW_F_LL_CL_V_LL_front_0910162350.jpg,912087f502e4679287f70cc66490654c
1388,S,P,2,2,1,1,0,"['KC', 'CP']",['CP'],HUMAN,F,3,back,0910104248,S_P_F3_KC_F_RL_CP_V_LL_back_0910104248.jpg,2e3524cf3ae45c4369c3858f95feb718
1389,S,P,2,1,1,1,0,['CL'],[],HUMAN,M,2,back,0904125842,S_P_M2_CL_R_RT_back_0904125842.jpg,aa4ecb5e13ef623478e94bb478d5beb9
1390,S,P,2,1,1,1,0,['CK'],[],HUMAN,F,3,front,0910111555,S_P_F3_CK_R_RL_front_0910111555.jpg,d670463f2b1f41603228b7d402ffb9ab
1391,S,P,2,2,1,1,0,"['CL', 'LW']",['LW'],HUMAN,M,4,back,0905151844,S_P_M4_CL_F_LA_LW_V_W_back_0905151844.jpg,9db8c84c53a5872d99a223677ea1bce3
1392,S,N,1,1,0,0,0,['LW'],[],HUMAN,M,1,back,0903163716,S_N_M1_LW_R_RT_back_0903163716.jpg,f91770bf3ab2644c7ab2e4faba092e88
1393,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,2,front,0904093536,S_N_M2_MD_F_RT_SS_V_N_front_0904093536.jpg,a0184c9dea041a8bbd3d525bd5ec32f3
1394,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,back,0910104347,S_N_F3_KC_F_LL_CP_V_RL_back_0910104347.jpg,540ba528d65a017f2d224589dbb33a7c
1395,S,P,2,2,1,1,1,"['MD', 'SS']",['UNKNOWN'],HUMAN,M,2,back,0904093354,S_P_M2_MD_F_C_SS_V_B_back_0904093354.jpg,00dc94afc0e4d2fbd675c7daa32a7cf3
1396,S,N,1,1,0,0,0,['CP'],[],HUMAN,M,4,front,0905160025,S_N_M4_CP_L_RL_front_0905160025.jpg,a60dabb608d8f927e7be32236b42f57d
1397,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,back,0910104013,S_N_F3_KC_F_RA_CP_V_W_back_0910104013.jpg,992eeb63599e7a8025e84e287a95713a
1398,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,6,front,0906143943,S_N_M6_CK_F_W_WB_V_B_front_0906143943.jpg,6f707c82f4d57643c60589d968d15464
1399,D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,6,back,0906153902,D_N_M6_CL_F_LL_LW_F_W_back_0906153902.jpg,521ac168b79a5315cf27d27f6c939ae1
1400,S,P,2,2,1,1,0,"['KK', 'GA']",['GA'],HUMAN,F,1,back,0907090949,S_P_F1_KK_F_C_GA_V_RA_back_0907090949.jpg,0b62e41ee26e877a5fc3da00953f9302
1401,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,4,back,0905150934,S_N_M4_KC_F_W_CP_V_W_back_0905150934.jpg,007c6b8e1b3a1910aed18a9322c5e8a0
1402,S,P,2,2,1,1,0,"['LW', 'CL']",['CL'],HUMAN,F,2,back,0907152321,S_P_F2_LW_F_LL_CL_V_LL_back_0907152321.jpg,ea26f5944121809beb0bcda2e2251dc9
1403,S,P,2,1,1,1,0,['KC'],[],HUMAN,F,1,back,0907112026,S_P_F1_KC_L_RL_back_0907112026.jpg,f2d42a28b6bb3815342331e350a4368c
1404,D,P,3,3,2,1,1,"['CK', 'WB']","['WB', 'MD']",HUMAN,F,2,front,0907155955,D_P_F2_CK_F_LT_WB_F_S_front_0907155955.jpg,8ef094774cc8c9a74b2a4127bb06f2d6
1405,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,2,back,0904110306,S_N_M2_LW_F_LA_CL_V_RA_back_0904110306.jpg,8a8b0005e59b2f704653c49ca87a2313
1406,S,P,2,2,1,1,0,"['GA', 'KK']",['GA'],HUMAN,M,3,front,0905084601,S_P_M3_GA_F_C_KK_V_B_front_0905084601.jpg,e2f6f0043bd9285b6db8fb8bd3d156a6
1407,S,P,2,2,1,1,0,"['SS', 'MD']",['MD'],HUMAN,M,1,back,0903132032,S_P_M1_SS_F_RL_MD_V_LL_back_0903132032.jpg,af75e3d49e5ead59089d3514ee744079
1408,S,P,2,2,1,1,1,"['SS', 'MD']",['CL'],HUMAN,F,3,back,0910101140,S_P_F3_SS_F_LT_MD_V_N_back_0910101140.jpg,0225dfc6a955397581724cb9c86001a6
1409,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,5,back,0906092038,S_N_M5_KC_F_RA_CP_V_LA_back_0906092038.jpg,c82fba2d4ef7f3879baa6686eb523506
1410,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,6,front,0906144122,S_N_M6_CK_F_LL_WB_V_LL_front_0906144122.jpg,ddfb392bfd07cd64097d17b8e55e2a8a
1411,S,P,2,2,1,1,1,"['GA', 'KK']",['UNKNOWN'],HUMAN,F,1,back,0907090615,S_P_F1_GA_F_C_KK_V_LT_back_0907090615.jpg,e3db0a090dcef4c6c6dfc4b5504c8129
1412,S,N,1,1,0,0,0,['CK'],[],HUMAN,F,1,back,0907111710,S_N_F1_CK_R_LL_back_0907111710.jpg,27c9d539f99ac5847dd5a8a29071d3ba
1413,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,5,front,0906083859,S_N_M5_KK_F_S_GA_V_N_front_0906083859.jpg,7b1a4eee09d038c02a9f6f18e6ec36f1
1414,S,N,1,1,0,0,0,['CK'],[],HUMAN,M,6,front,0906152132,S_N_M6_CK_L_LT_front_0906152132.jpg,2ebc81b9f26f015eec394e68ad73d609
1415,S,P,2,2,1,1,1,['WB'],['UNKNOWN'],HUMAN,M,6,back,0906152300,S_P_M6_WB_R_LL_back_0906152300.jpg,8e85be3ffb830f3208cd07ce0d415aab
1416,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,1,back,0907094355,S_N_F1_CK_F_LL_WB_V_LL_back_0907094355.jpg,55ca7ea93a1dd48276fb38eefa134c70
1417,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,2,front,0907144820,S_N_F2_MD_F_RL_SS_V_N_front_0907144820.jpg,0d00a5794c2742e565c3cbe4b72aa2a3
1418,S,N,1,1,0,0,0,['KK'],[],HUMAN,M,3,back,0905103211,S_N_M3_KK_R_W_back_0905103211.jpg,5c5b7dcd2225dff039f74483fe87630a
1419,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,2,front,0904110132,S_N_M2_CL_F_RL_LW_V_LL_front_0904110132.jpg,47e7a98324dd0d3d230222bbda4b3108
1420,S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,M,4,front,0905153206,S_P_M4_GA_L_LL_front_0905153206.jpg,9fb831565a458769c7f68ec457df136f
1421,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,back,0910094852,S_N_F3_GA_F_S_KK_V_B_back_0910094852.jpg,9cd5c51ae26f055b63a034d71095f0f6
1422,S,N,1,1,0,0,0,['SS'],[],HUMAN,M,4,back,0905153803,S_N_M4_SS_L_W_back_0905153803.jpg,53797a18f8940303899a67ef32ed7422
1423,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,3,back,0905101047,S_N_M3_CL_F_RL_LW_V_LL_back_0905101047.jpg,fd4179572248ce5202fae6144f63856d
1424,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,2,front,0907144558,S_N_F2_SS_F_RA_MD_V_LL_front_0907144558.jpg,79db2e6812667dc6736294641305107d
1425,S,N,1,1,0,0,0,['KC'],[],HUMAN,M,5,front,0906101649,S_N_M5_KC_L_RL_front_0906101649.jpg,709640aad9be0f69484228e1013362ce
1426,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,2,front,0904102723,S_N_M2_CP_F_RT_KC_V_N_front_0904102723.jpg,bd49cd87c8a1b9758cb3c117487ea6cf
1427,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,1,back,0903125135,S_N_M1_KK_F_C_GA_V_B_back_0903125135.jpg,004312d5b33e592096b55afe0b528c09
1428,S,P,2,1,1,1,0,"['MD', 'SS']",[],HUMAN,M,1,front,0903131655,S_P_M1_MD_F_S_SS_V_W_front_0903131655.jpg,d34d17cb9e18dfefafe76ff4b25f88f7
1429,S,P,2,1,1,1,0,"['LW', 'CL']",[],HUMAN,F,4,back,0910162143,S_P_F4_LW_F_LT_CL_V_N_back_0910162143.jpg,3300284f7cbdffa23df374ff4d5c6604
1430,S,P,2,2,1,1,0,"['LW', 'CL']",['CL'],HUMAN,M,4,back,0905152448,S_P_M4_LW_F_W_CL_V_LA_back_0905152448.jpg,f1861c2c67b844628f705df7a95a94f2
1431,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,3,front,0910104934,S_N_F3_CP_F_LL_KC_V_RL_front_0910104934.jpg,25e0acfbaaad769d578113d5761e464e
1432,S,P,2,1,1,1,0,['CK'],[],HUMAN,F,1,front,0907111740,S_P_F1_CK_L_RL_front_0907111740.jpg,bf5fa83a53773ccf7d2ae1969177aeed
1433,S,N,1,1,0,0,0,['GA'],[],HUMAN,M,2,front,0904111959,S_N_M2_GA_L_LL_front_0904111959.jpg,fe392637ad8fbaba249490ee3195d9dd
1434,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,4,back,0905144136,S_N_M4_MD_F_RT_SS_V_N_back_0905144136.jpg,b6c72b8e8aaeda5079b2caad32be662c
1435,S,P,2,1,1,1,0,['LW'],[],HUMAN,M,1,front,0903163703,S_P_M1_LW_R_RT_front_0903163703.jpg,af005653d1c745e20c3c03edc88cd366
1436,D,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,2,front,0907155910,D_N_F2_SS_F_RT_MD_F_LT_front_0907155910.jpg,91ecd7843996e11d498612be2720d138
1437,S,P,2,2,1,1,0,"['CP', 'KC']",['CP'],HUMAN,M,5,front,0906093016,S_P_M5_CP_F_RL_KC_V_RL_front_0906093016.jpg,93cd96da5955cce5877a3ce425b6deb4
1438,S,P,2,2,1,1,0,"['KK', 'GA']",['KK'],HUMAN,M,6,front,0906141841,S_P_M6_KK_F_LT_GA_V_W_front_0906141841.jpg,c4de46c563228758ce2c8517b10fd71d
1439,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,back,0905085454,S_N_M3_GA_F_RL_KK_V_LL_back_0905085454.jpg,1b9595d3f51a5b52d19e5d7f5352f027
1440,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,1,front,0903143843,S_N_M1_WB_F_LT_CK_V_RA_front_0903143843.jpg,dff9ea05e29b8086c9f31565ec9f2545
1441,S,P,2,2,1,1,1,['CP'],['CL'],HUMAN,M,1,front,0903163024,S_P_M1_CP_R_RT_front_0903163024.jpg,55f2d690892a3b84684c9f119b6e6283
1442,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,M,1,back,0903124339,S_P_M1_GA_F_W_KK_V_W_back_0903124339.jpg,0115b90e9b03c2d0ac9c88cd993be58c
1443,S,P,2,2,1,1,0,"['KK', 'GA']",['KK'],HUMAN,F,2,front,0907143654,S_P_F2_KK_F_C_GA_V_W_front_0907143654.jpg,ba4c7458f8e0a576e867d80210ecb132
1444,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,2,front,0904091058,S_N_M2_SS_F_C_MD_V_W_front_0904091058.jpg,8d3883a95c19fcb982caec746a41e89d
1445,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,4,back,0910155134,S_N_F4_MD_F_RT_SS_V_N_back_0910155134.jpg,292b53c8289b80a361c94abd1d5c5b7b
1446,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,1,back,0907085821,S_N_F1_GA_F_C_KK_V_B_back_0907085821.jpg,bf5a5003cde153bc3cf357895012fc44
1447,S,P,2,2,1,1,1,"['LW', 'CL']",['CP'],HUMAN,M,1,front,0903154334,S_P_M1_LW_F_RA_CL_V_RL_front_0903154334.jpg,95737c3298180a433546d0eaa9ad29ca
1448,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,F,4,back,0910153507,S_P_F4_GA_F_LL_KK_V_RL_back_0910153507.jpg,c3fbc9b8cbdc217a9dd6653aed2eb968
1449,S,P,2,1,1,1,0,"['WB', 'CK']",[],HUMAN,M,1,back,0903144228,S_P_M1_WB_F_RT_CK_V_B_back_0903144228.jpg,d3650a5cd293d1a6955f45733e79a137
1450,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,1,front,0907090440,S_N_F1_GA_F_LA_KK_V_B_front_0907090440.jpg,8cced4e34cbcddea11740fbaf93edd4f
1451,S,N,1,1,0,0,0,['SS'],[],HUMAN,M,3,front,0905103804,S_N_M3_SS_L_RL_front_0905103804.jpg,666e0ae4b2036e11d067c5043b21fba3
1452,D,P,3,1,2,1,0,"['CK', 'WB']",[],HUMAN,M,3,back,0905110802,D_P_M3_CK_F_LT_WB_F_RT_back_0905110802.jpg,ca82b0513912c86cdbf8f5c5503add5f
1453,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,4,back,0905152856,S_N_M4_LW_F_LT_CL_V_B_back_0905152856.jpg,d6676ab7959a9f64497f69c09093abbe
1454,S,P,2,2,1,1,0,"['MD', 'SS']",['SS'],HUMAN,M,1,back,0903132707,S_P_M1_MD_F_RL_SS_V_LL_back_0903132707.jpg,5b763a942abc6a23a13d1b436b729631
1455,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,1,back,0903144426,S_N_M1_CK_F_RL_WB_V_W_back_0903144426.jpg,bc0d3b9d00790dc042e0d1479fc7d134
1456,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,6,front,0906144305,S_N_M6_WB_F_S_CK_V_LA_front_0906144305.jpg,2d84dda8a0912e6f517b19d22191a2a9
1457,S,P,2,2,1,1,1,['CP'],['UNKNOWN'],HUMAN,F,3,back,0910151145,S_P_F3_CP_R_LL_back_0910151145.jpg,59b794cd81c640e5de555f1b8cf42baa
1458,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,4,front,0910153522,S_N_F4_GA_F_LL_KK_V_RL_front_0910153522.jpg,b31f2f158587d6654dbf0f9347f2b8eb
1459,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,1,back,0907090811,S_N_F1_GA_F_W_KK_V_RT_back_0907090811.jpg,2b9e04af544c2295b00f0424113046e8
1460,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,2,back,0907151307,S_N_F2_CL_F_LA_LW_V_N_back_0907151307.jpg,4bc39fa71159e02bdfe8d9204b1905cb
1461,S,N,1,1,0,0,0,['CP'],[],HUMAN,F,1,back,0907112124,S_N_F1_CP_L_LA_back_0907112124.jpg,6ba3f3dc530f8037cac91271ed2a7697
1462,S,P,2,2,1,1,0,"['KC', 'CP']",['CP'],HUMAN,M,5,back,0906092430,S_P_M5_KC_F_S_CP_V_RL_back_0906092430.jpg,56dc8e807eef4904920ccba3baf6235d
1463,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,3,front,0910104450,S_N_F3_CP_F_RA_KC_V_N_front_0910104450.jpg,9551bf8e7b0888268a94b459533fdaf2
1464,S,N,1,1,0,0,0,['GA'],[],HUMAN,M,1,back,0903154736,S_N_M1_GA_R_RT_back_0903154736.jpg,351378812f339dddd47fb000e528660a
1465,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,3,front,0905101928,S_N_M3_LW_F_LT_CL_V_LL_front_0905101928.jpg,1bfed98956f6fb06531522984504d803
1466,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,2,back,0904093726,S_N_M2_MD_F_RL_SS_V_LL_back_0904093726.jpg,4348dc17eaa672bd616343af7afc1b81
1467,S,P,2,2,1,1,0,"['KC', 'CP']",['CP'],HUMAN,M,4,back,0905151107,S_P_M4_KC_F_RT_CP_V_N_back_0905151107.jpg,b542ad9167f6bc23f45726dc7189ede2
1468,T,N,1,1,0,0,0,"['KC', 'CP', 'CL']",[],HUMAN,M,6,back,0906154448,T_N_M6_KC_V_RL_CP_V_N_CL_V_B_back_0906154448.jpg,fea2291698a8c684434ed11f6fcd1215
1469,S,N,1,1,0,0,0,['CK'],[],HUMAN,F,1,front,0907111756,S_N_F1_CK_L_RL_front_0907111756.jpg,925e6fab2bdd4b93b41c964df790e1d8
1470,S,P,2,2,1,1,0,"['LW', 'CL']",['CL'],HUMAN,M,3,back,0905101859,S_P_M3_LW_F_LT_CL_V_LL_back_0905101859.jpg,ddde7d5709f96fd7ce48e8ea24d284b7
1471,S,P,2,2,1,1,0,"['LW', 'CL']",['CL'],HUMAN,F,4,back,0910162048,S_P_F4_LW_F_RA_CL_V_RA_back_0910162048.jpg,914743574e148dcaa70fa6eb99869382
1472,S,P,2,1,1,1,0,['KK'],[],HUMAN,F,3,back,0910111137,S_P_F3_KK_R_W_back_0910111137.jpg,6b4f578489aba6584f3100388c75b9f9
1473,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,1,back,0907094051,S_N_F1_CK_F_C_WB_V_B_back_0907094051.jpg,4e128dc1516a9598177ebcbb6837e99c
1474,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,1,back,0907092553,S_N_F1_SS_F_LL_MD_V_LL_back_0907092553.jpg,1cf84be5be5fce2685a7e734a8366a59
1475,S,N,1,1,0,0,0,['GA'],[],HUMAN,M,2,back,0904111902,S_N_M2_GA_R_W_back_0904111902.jpg,084f1e61f5f54ff9ec5fafb4f2f8ba11
1476,S,N,1,1,0,0,0,['GA'],[],HUMAN,F,3,front,0910111026,S_N_F3_GA_R_W_front_0910111026.jpg,821ce5691c1775cec729f7e365c7faa3
1477,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,5,front,0906084126,S_N_M5_KK_F_LT_GA_V_RL_front_0906084126.jpg,14be0424714a22ba29582dfe8b61dc0a
1478,S,N,1,1,0,0,0,['KK'],[],HUMAN,M,4,front,0905153315,S_N_M4_KK_L_W_front_0905153315.jpg,0c6abda426035fcc7d0ade29b483635b
1479,T,P,4,1,3,1,0,"['MD', 'CK', 'WB']",[],HUMAN,M,2,front,0904131307,T_P_M2_MD_V_RA_CK_V_LL_WB_V_N_front_0904131307.jpg,83d49a26a68a086e823c5e03f61062b2
1480,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,6,front,0906142435,S_N_M6_SS_F_S_MD_V_B_front_0906142435.jpg,76cd8327734af43a706b0c1e771bceba
1481,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,6,back,0906145210,S_N_M6_KC_F_LT_CP_V_RL_back_0906145210.jpg,d11671180b6305354a7952d123d43610
1482,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,1,front,0907102157,S_N_F1_CL_F_RL_LW_V_RL_front_0907102157.jpg,f72f816c27ada93bb6d890376bf27470
1483,S,P,2,2,1,1,0,"['KC', 'CP']",['CP'],HUMAN,F,3,back,0910104331,S_P_F3_KC_F_LL_CP_V_RL_back_0910104331.jpg,a522eba43f5c376efc92bb9a2b2b6254
1484,S,P,2,2,1,1,1,"['CK', 'WB']",['CL'],HUMAN,M,2,front,0904101153,S_P_M2_CK_F_LT_WB_V_N_front_0904101153.jpg,7dd294ef79f5096a102d2b84505b906f
1485,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,4,back,0910155743,S_N_F4_CK_F_RT_WB_V_N_back_0910155743.jpg,d4ee79d0e65386f3650f22b344cc414c
1486,T,P,4,4,3,1,1,"['MD', 'CK', 'WB']","['WB', 'CK', 'UNKNOWN']",HUMAN,M,6,front,0906154134,T_P_M6_MD_F_LL_CK_F_C_WB_F_RT_front_0906154134.jpg,b9e1769ca88784f6f58cfc681e657f0c
1487,S,P,2,2,1,1,0,"['CK', 'WB']",['CK'],HUMAN,M,4,front,0905144558,S_P_M4_CK_F_RT_WB_V_N_front_0905144558.jpg,1deade842173155d36fd1740d5022df3
1488,S,P,2,2,1,1,1,['KK'],['UNKNOWN'],HUMAN,F,1,front,0907110957,S_P_F1_KK_L_LL_front_0907110957.jpg,d8f5bdcba1bd6e67c25da6f017f62396
1489,S,P,2,2,1,1,0,"['WB', 'CK']",['CK'],HUMAN,F,3,back,0910103821,S_P_F3_WB_F_LL_CK_V_LL_back_0910103821.jpg,6f13c42bfc04559af5c72ca3eed47cb1
1490,S,P,2,2,1,1,0,"['CP', 'KC']",['CP'],HUMAN,M,6,front,0906145454,S_P_M6_CP_F_LT_KC_V_B_front_0906145454.jpg,53b2d697a817644f198e1fbd1649e288
1491,S,P,2,2,1,1,0,"['CK', 'WB']",['CK'],HUMAN,F,2,back,0907145355,S_P_F2_CK_F_LL_WB_V_RL_back_0907145355.jpg,47acb70b279dac8c5d0d9869abc2b446
1492,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,1,front,0907090811,S_N_F1_GA_F_W_KK_V_RT_front_0907090811.jpg,0a34ea408e94980f6bae3651452a6753
1493,S,P,2,2,1,1,0,"['KC', 'CP']",['KC'],HUMAN,M,3,front,0905094459,S_P_M3_KC_F_RA_CP_V_LA_front_0905094459.jpg,46a36cd577ef4aa7d9a44e53e5726d3e
1494,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,2,front,0907150252,S_N_F2_WB_F_RT_CK_V_N_front_0907150252.jpg,b2799d757c7c0a8984712612d3831660
1495,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,6,front,0906150749,S_N_M6_LW_F_LT_CL_V_N_front_0906150749.jpg,0c25f4a25ea8bf1df4243f88f6efd676
1496,S,N,1,1,0,0,0,['SS'],[],HUMAN,M,2,back,0904112341,S_N_M2_SS_L_LA_back_0904112341.jpg,c64a7b59a9705dc365a3c8c11261b961
1497,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,2,front,0907145409,S_N_F2_CK_F_LL_WB_V_RL_front_0907145409.jpg,b9153bd011603f2ac10092410e9273cc
