,file_id,item_orientation,location_on_body,class_name,subject_gender,subject_id,front_back,xmin,ymin,xmax,ymax,cx,cy,location_on_body_decoded,class_name_decoded,item_orientation_decoded,area,height,width
2639,T_P_M5_LW_F_LT_GA_F_W_SS_F_C_front_0906104939.jpg,F,LT,LW,M,5,front,211,576,256,630,233.5,603.0,Left Thai,Leather Wallet,Front,2430,54,45
2640,S_P_M5_CK_F_RL_WB_V_N_front_0906091125.jpg,HUMAN,HUMAN,HUMAN,M,5,front,9,58,327,861,168.0,459.5,HUMAN,HUMAN,HUMAN,255354,803,318
2641,S_P_M5_CK_F_RL_WB_V_N_front_0906091125.jpg,F,RL,CK,M,5,front,79,720,110,807,94.5,763.5,Right Calf,Ceramic Knife,Front,2697,87,31
2642,S_N_F1_KK_F_RL_GA_V_RL_back_0907091858.jpg,HUMAN,HUMAN,HUMAN,F,1,back,39,132,313,875,176.0,503.5,HUMAN,HUMAN,HUMAN,203582,743,274
2643,S_N_M4_GA_F_S_KK_V_B_front_0905141015.jpg,HUMAN,HUMAN,HUMAN,M,4,front,29,27,305,881,167.0,454.0,HUMAN,HUMAN,HUMAN,235704,854,276
2644,S_N_M2_CK_L_LA_front_0904113102.jpg,HUMAN,HUMAN,HUMAN,M,2,front,1,9,301,869,151.0,439.0,HUMAN,HUMAN,HUMAN,258000,860,300
2645,S_P_F3_GA_F_LT_KK_V_N_back_0910095229.jpg,HUMAN,HUMAN,HUMAN,F,3,back,43,169,310,880,176.5,524.5,HUMAN,HUMAN,HUMAN,189837,711,267
2646,S_P_F3_GA_F_LT_KK_V_N_back_0910095229.jpg,V,N,KK,F,3,back,139,492,239,594,189.0,543.0,Hip,Kitchen Knife,Back,10200,102,100
2647,S_N_F4_LW_L_LL_front_0910163707.jpg,HUMAN,HUMAN,HUMAN,F,4,front,71,141,290,881,180.5,511.0,HUMAN,HUMAN,HUMAN,162060,740,219
2648,S_N_M5_SS_L_RL_front_0906100822.jpg,HUMAN,HUMAN,HUMAN,M,5,front,7,52,328,868,167.5,460.0,HUMAN,HUMAN,HUMAN,261936,816,321
2649,S_P_M5_WB_F_W_CK_V_B_back_0906091519.jpg,HUMAN,HUMAN,HUMAN,M,5,back,14,73,329,881,171.5,477.0,HUMAN,HUMAN,HUMAN,254520,808,315
2650,S_P_M5_WB_F_W_CK_V_B_back_0906091519.jpg,V,B,CK,M,5,back,132,355,198,389,165.0,372.0,Back,Ceramic Knife,Back,2244,34,66
2651,S_P_M6_LW_F_S_CL_V_W_back_0906150654.jpg,HUMAN,HUMAN,HUMAN,M,6,back,46,70,319,881,182.5,475.5,HUMAN,HUMAN,HUMAN,221403,811,273
2652,S_P_F2_SS_L_LL_back_0907153823.jpg,HUMAN,HUMAN,HUMAN,F,2,back,40,134,322,880,181.0,507.0,HUMAN,HUMAN,HUMAN,210372,746,282
2653,S_N_M6_KC_L_W_back_0906152401.jpg,HUMAN,HUMAN,HUMAN,M,6,back,39,72,313,879,176.0,475.5,HUMAN,HUMAN,HUMAN,221118,807,274
2654,S_N_M1_WB_F_RT_CK_V_LA_front_0903143627.jpg,HUMAN,HUMAN,HUMAN,M,1,front,1,19,336,874,168.5,446.5,HUMAN,HUMAN,HUMAN,286425,855,335
2655,S_N_F4_LW_F_LT_CL_V_N_front_0910162157.jpg,HUMAN,HUMAN,HUMAN,F,4,front,63,132,285,881,174.0,506.5,HUMAN,HUMAN,HUMAN,166278,749,222
2656,S_N_F4_CL_F_RT_LW_V_N_front_0910161759.jpg,HUMAN,HUMAN,HUMAN,F,4,front,74,143,294,881,184.0,512.0,HUMAN,HUMAN,HUMAN,162360,738,220
2657,S_N_F1_CL_F_RT_LW_V_W_back_0907101804.jpg,HUMAN,HUMAN,HUMAN,F,1,back,47,139,314,878,180.5,508.5,HUMAN,HUMAN,HUMAN,197313,739,267
2658,S_P_M5_KK_F_LT_GA_V_RL_front_0906084105.jpg,HUMAN,HUMAN,HUMAN,M,5,front,12,64,328,877,170.0,470.5,HUMAN,HUMAN,HUMAN,256908,813,316
2659,S_P_M5_KK_F_LT_GA_V_RL_front_0906084105.jpg,F,LT,KK,M,5,front,177,495,280,625,228.5,560.0,Left Thai,Kitchen Knife,Front,13390,130,103
2660,S_P_M5_KK_F_LT_GA_V_RL_front_0906084105.jpg,MISSING,MISSING,CL,M,5,front,88,620,127,644,107.5,632.0,MISSING,Cigarette Lighter,MISSING,936,24,39
2661,S_N_M1_LW_R_W_back_0903163754.jpg,HUMAN,HUMAN,HUMAN,M,1,back,17,62,332,881,174.5,471.5,HUMAN,HUMAN,HUMAN,257985,819,315
2662,D_N_M2_GA_F_LL_KK_F_RT_back_0904130519.jpg,HUMAN,HUMAN,HUMAN,M,2,back,71,3,319,881,195.0,442.0,HUMAN,HUMAN,HUMAN,217744,878,248
2663,S_N_M1_MD_F_RA_SS_V_LA_front_0903131231.jpg,HUMAN,HUMAN,HUMAN,M,1,front,20,1,329,881,174.5,441.0,HUMAN,HUMAN,HUMAN,271920,880,309
2664,S_P_F2_KC_F_RL_CP_V_RL_front_0907150516.jpg,HUMAN,HUMAN,HUMAN,F,2,front,9,112,308,879,158.5,495.5,HUMAN,HUMAN,HUMAN,229333,767,299
2665,S_P_F2_KC_F_RL_CP_V_RL_front_0907150516.jpg,F,RL,KC,F,2,front,90,765,117,814,103.5,789.5,Right Calf,Key Chain,Front,1323,49,27
2666,S_P_M3_MD_F_LT_SS_V_N_back_0905091421.jpg,HUMAN,HUMAN,HUMAN,M,3,back,50,14,310,881,180.0,447.5,HUMAN,HUMAN,HUMAN,225420,867,260
2667,S_P_M3_MD_F_LT_SS_V_N_back_0905091421.jpg,V,N,SS,M,3,back,200,510,235,599,217.5,554.5,Hip,Scissors,Back,3115,89,35
2668,S_P_F3_KC_F_RA_CP_V_W_back_0910103957.jpg,HUMAN,HUMAN,HUMAN,F,3,back,44,120,318,880,181.0,500.0,HUMAN,HUMAN,HUMAN,208240,760,274
2669,S_P_F3_KC_F_RA_CP_V_W_back_0910103957.jpg,V,W,CP,F,3,back,151,467,228,533,189.5,500.0,Waist,Cell Phone,Back,5082,66,77
2670,S_N_M4_CK_F_LL_WB_V_RL_back_0905144703.jpg,HUMAN,HUMAN,HUMAN,M,4,back,44,59,292,881,168.0,470.0,HUMAN,HUMAN,HUMAN,203856,822,248
2671,S_P_M6_KK_F_LL_GA_V_LL_front_0906142100.jpg,HUMAN,HUMAN,HUMAN,M,6,front,30,67,310,880,170.0,473.5,HUMAN,HUMAN,HUMAN,227640,813,280
2672,S_P_M6_KK_F_LL_GA_V_LL_front_0906142100.jpg,V,LL,GA,M,6,front,201,740,283,839,242.0,789.5,Left Calf,Gun,Back,8118,99,82
2673,S_P_F2_LW_F_RL_CL_V_RL_back_0907152240.jpg,HUMAN,HUMAN,HUMAN,F,2,back,32,142,329,874,180.5,508.0,HUMAN,HUMAN,HUMAN,217404,732,297
2674,S_P_F2_LW_F_RL_CL_V_RL_back_0907152240.jpg,V,RL,CL,F,2,back,246,765,270,812,258.0,788.5,Right Calf,Cigarette Lighter,Back,1128,47,24
2675,S_P_F3_CL_F_RA_LW_V_B_back_0910105239.jpg,HUMAN,HUMAN,HUMAN,F,3,back,45,119,322,881,183.5,500.0,HUMAN,HUMAN,HUMAN,211074,762,277
2676,S_P_F3_CL_F_RA_LW_V_B_back_0910105239.jpg,V,B,LW,F,3,back,155,436,205,492,180.0,464.0,Back,Leather Wallet,Back,2800,56,50
2677,S_N_M5_GA_L_LT_back_0906100421.jpg,HUMAN,HUMAN,HUMAN,M,5,back,20,70,335,874,177.5,472.0,HUMAN,HUMAN,HUMAN,253260,804,315
2678,T_P_F2_GA_F_C_KK_F_S_SS_F_RT_back_0907160318.jpg,HUMAN,HUMAN,HUMAN,F,2,back,39,137,335,881,187.0,509.0,HUMAN,HUMAN,HUMAN,220224,744,296
2679,S_N_M3_GA_L_LL_front_0905103127.jpg,HUMAN,HUMAN,HUMAN,M,3,front,7,1,324,874,165.5,437.5,HUMAN,HUMAN,HUMAN,276741,873,317
2680,S_P_M5_KC_F_RL_CP_V_N_front_0906092259.jpg,HUMAN,HUMAN,HUMAN,M,5,front,10,62,320,881,165.0,471.5,HUMAN,HUMAN,HUMAN,253890,819,310
2681,S_P_M5_KC_F_RL_CP_V_N_front_0906092259.jpg,MISSING,MISSING,CL,M,5,front,72,748,103,771,87.5,759.5,MISSING,Cigarette Lighter,MISSING,713,23,31
2682,S_P_F4_CL_L_LL_front_0910163540.jpg,HUMAN,HUMAN,HUMAN,F,4,front,77,139,298,881,187.5,510.0,HUMAN,HUMAN,HUMAN,163982,742,221
2683,S_P_M1_GA_F_C_KK_V_B_front_0903124211.jpg,HUMAN,HUMAN,HUMAN,M,1,front,12,7,334,875,173.0,441.0,HUMAN,HUMAN,HUMAN,279496,868,322
2684,S_P_M1_GA_F_C_KK_V_B_front_0903124211.jpg,F,C,GA,M,1,front,129,313,205,384,167.0,348.5,Chest,Gun,Front,5396,71,76
2685,S_P_F3_KC_F_LT_CP_V_N_front_0910104129.jpg,HUMAN,HUMAN,HUMAN,F,3,front,25,115,310,877,167.5,496.0,HUMAN,HUMAN,HUMAN,217170,762,285
2686,S_P_F3_KC_F_LT_CP_V_N_front_0910104129.jpg,MISSING,MISSING,CL,F,3,front,195,579,235,603,215.0,591.0,MISSING,Cigarette Lighter,MISSING,960,24,40
2687,S_N_M3_MD_R_W_back_0905104023.jpg,HUMAN,HUMAN,HUMAN,M,3,back,47,25,310,881,178.5,453.0,HUMAN,HUMAN,HUMAN,225128,856,263
2688,S_P_M4_KC_L_RL_back_0905155815.jpg,HUMAN,HUMAN,HUMAN,M,4,back,27,70,306,879,166.5,474.5,HUMAN,HUMAN,HUMAN,225711,809,279
2689,S_P_M4_KC_L_RL_back_0905155815.jpg,MISSING,MISSING,UNKNOWN,M,4,back,208,781,229,807,218.5,794.0,MISSING,UNKNOWN,MISSING,546,26,21
2690,S_P_F4_KK_F_LL_GA_V_LL_back_0910154130.jpg,HUMAN,HUMAN,HUMAN,F,4,back,84,137,291,859,187.5,498.0,HUMAN,HUMAN,HUMAN,149454,722,207
2691,S_P_F4_KK_F_LL_GA_V_LL_back_0910154130.jpg,V,LL,GA,F,4,back,94,738,143,830,118.5,784.0,Left Calf,Gun,Back,4508,92,49
2692,S_P_F1_KK_F_S_GA_V_B_front_0907091119.jpg,HUMAN,HUMAN,HUMAN,F,1,front,41,129,319,864,180.0,496.5,HUMAN,HUMAN,HUMAN,204330,735,278
2693,S_P_F1_KK_F_S_GA_V_B_front_0907091119.jpg,MISSING,MISSING,UNKNOWN,F,1,front,97,380,140,501,118.5,440.5,MISSING,UNKNOWN,MISSING,5203,121,43
2694,S_N_M3_CP_F_RA_KC_V_LA_front_0905095404.jpg,HUMAN,HUMAN,HUMAN,M,3,front,15,1,308,875,161.5,438.0,HUMAN,HUMAN,HUMAN,256082,874,293
2695,S_N_F4_KK_F_LL_GA_V_LL_front_0910154145.jpg,HUMAN,HUMAN,HUMAN,F,4,front,46,143,272,881,159.0,512.0,HUMAN,HUMAN,HUMAN,166788,738,226
2696,S_N_M1_MD_F_C_SS_V_B_back_0903134416.jpg,HUMAN,HUMAN,HUMAN,M,1,back,16,72,333,881,174.5,476.5,HUMAN,HUMAN,HUMAN,256453,809,317
2697,S_N_M2_CL_L_LL_back_0904125804.jpg,HUMAN,HUMAN,HUMAN,M,2,back,68,4,326,881,197.0,442.5,HUMAN,HUMAN,HUMAN,226266,877,258
2698,S_P_F1_LW_F_LL_CL_V_LL_front_0907102859.jpg,HUMAN,HUMAN,HUMAN,F,1,front,23,116,301,867,162.0,491.5,HUMAN,HUMAN,HUMAN,208778,751,278
2699,S_P_F1_LW_F_LL_CL_V_LL_front_0907102859.jpg,V,LL,CL,F,1,front,224,732,260,787,242.0,759.5,Left Calf,Cigarette Lighter,Back,1980,55,36
2700,S_P_F2_WB_F_RL_CK_V_LL_back_0907150007.jpg,HUMAN,HUMAN,HUMAN,F,2,back,38,125,335,881,186.5,503.0,HUMAN,HUMAN,HUMAN,224532,756,297
2701,S_P_F2_WB_F_RL_CK_V_LL_back_0907150007.jpg,MISSING,MISSING,MD,F,2,back,70,732,129,804,99.5,768.0,MISSING,Metal Dagger,MISSING,4248,72,59
2702,S_N_M3_CP_F_RT_KC_V_N_back_0905095708.jpg,HUMAN,HUMAN,HUMAN,M,3,back,30,21,317,881,173.5,451.0,HUMAN,HUMAN,HUMAN,246820,860,287
2703,S_N_M2_CP_F_LA_KC_V_RA_back_0904102305.jpg,HUMAN,HUMAN,HUMAN,M,2,back,58,1,319,881,188.5,441.0,HUMAN,HUMAN,HUMAN,229680,880,261
2704,S_N_F4_CL_F_RL_LW_V_RL_front_0910161943.jpg,HUMAN,HUMAN,HUMAN,F,4,front,73,142,294,881,183.5,511.5,HUMAN,HUMAN,HUMAN,163319,739,221
2705,S_P_F2_CL_F_LT_LW_V_RL_front_0907151536.jpg,HUMAN,HUMAN,HUMAN,F,2,front,13,131,307,877,160.0,504.0,HUMAN,HUMAN,HUMAN,219324,746,294
2706,S_P_F2_CL_F_LT_LW_V_RL_front_0907151536.jpg,MISSING,MISSING,UNKNOWN,F,2,front,194,526,234,578,214.0,552.0,MISSING,UNKNOWN,MISSING,2080,52,40
2707,S_N_M1_KK_R_RT_back_0903154940.jpg,HUMAN,HUMAN,HUMAN,M,1,back,31,54,322,881,176.5,467.5,HUMAN,HUMAN,HUMAN,240657,827,291
2708,S_N_M5_LW_L_LT_front_0906102348.jpg,HUMAN,HUMAN,HUMAN,M,5,front,7,50,333,881,170.0,465.5,HUMAN,HUMAN,HUMAN,270906,831,326
2709,S_N_F3_LW_F_LT_CL_V_N_front_0910110319.jpg,HUMAN,HUMAN,HUMAN,F,3,front,14,122,311,872,162.5,497.0,HUMAN,HUMAN,HUMAN,222750,750,297
2710,S_N_F3_CK_F_LL_WB_V_RL_back_0910102953.jpg,HUMAN,HUMAN,HUMAN,F,3,back,45,158,324,881,184.5,519.5,HUMAN,HUMAN,HUMAN,201717,723,279
2711,S_P_F2_CL_F_RT_LW_V_LL_back_0907151447.jpg,HUMAN,HUMAN,HUMAN,F,2,back,48,145,336,881,192.0,513.0,HUMAN,HUMAN,HUMAN,211968,736,288
2712,S_P_F2_CL_F_RT_LW_V_LL_back_0907151447.jpg,V,LL,LW,F,2,back,82,746,130,799,106.0,772.5,Left Calf,Leather Wallet,Back,2544,53,48
2713,S_P_M6_CL_F_S_LW_V_B_back_0906150305.jpg,HUMAN,HUMAN,HUMAN,M,6,back,41,82,310,881,175.5,481.5,HUMAN,HUMAN,HUMAN,214931,799,269
2714,S_P_M6_CL_F_S_LW_V_B_back_0906150305.jpg,V,B,LW,M,6,back,131,320,175,377,153.0,348.5,Back,Leather Wallet,Back,2508,57,44
2715,S_N_F4_CL_F_RL_LW_V_RL_back_0910161943.jpg,HUMAN,HUMAN,HUMAN,F,4,back,56,161,269,853,162.5,507.0,HUMAN,HUMAN,HUMAN,147396,692,213
2716,S_N_F3_KC_L_LL_back_0910150951.jpg,HUMAN,HUMAN,HUMAN,F,3,back,41,171,310,881,175.5,526.0,HUMAN,HUMAN,HUMAN,190990,710,269
2717,S_P_M2_GA_F_C_KK_V_B_back_0904083727.jpg,HUMAN,HUMAN,HUMAN,M,2,back,82,106,290,881,186.0,493.5,HUMAN,HUMAN,HUMAN,161200,775,208
2718,S_P_M2_GA_F_C_KK_V_B_back_0904083727.jpg,V,B,KK,M,2,back,155,331,211,449,183.0,390.0,Back,Kitchen Knife,Back,6608,118,56
2719,S_N_M1_CL_F_LA_LW_V_RL_back_0903153312.jpg,HUMAN,HUMAN,HUMAN,M,1,back,13,48,332,881,172.5,464.5,HUMAN,HUMAN,HUMAN,265727,833,319
2720,S_P_M3_LW_F_W_CL_V_N_front_0905101544.jpg,HUMAN,HUMAN,HUMAN,M,3,front,7,1,319,869,163.0,435.0,HUMAN,HUMAN,HUMAN,270816,868,312
2721,S_P_M3_LW_F_W_CL_V_N_front_0905101544.jpg,F,W,LW,M,3,front,178,475,224,536,201.0,505.5,Waist,Leather Wallet,Front,2806,61,46
2722,S_P_F4_CK_F_RL_WB_V_RL_front_0910155845.jpg,HUMAN,HUMAN,HUMAN,F,4,front,70,136,282,881,176.0,508.5,HUMAN,HUMAN,HUMAN,157940,745,212
2723,S_P_F4_CK_F_RL_WB_V_RL_front_0910155845.jpg,F,RL,CK,F,4,front,90,727,122,796,106.0,761.5,Right Calf,Ceramic Knife,Front,2208,69,32
2724,S_P_M4_CK_F_RT_WB_V_N_back_0905144558.jpg,HUMAN,HUMAN,HUMAN,M,4,back,47,57,301,881,174.0,469.0,HUMAN,HUMAN,HUMAN,209296,824,254
2725,S_P_M4_CK_F_RT_WB_V_N_back_0905144558.jpg,V,N,WB,M,4,back,201,507,236,585,218.5,546.0,Hip,Water Bottle,Back,2730,78,35
2726,S_P_M5_CP_F_LT_KC_V_N_front_0906092726.jpg,HUMAN,HUMAN,HUMAN,M,5,front,10,58,327,879,168.5,468.5,HUMAN,HUMAN,HUMAN,260257,821,317
2727,S_P_M5_CP_F_LT_KC_V_N_front_0906092726.jpg,F,LT,CP,M,5,front,232,577,266,644,249.0,610.5,Left Thai,Cell Phone,Front,2278,67,34
2728,S_P_F3_MD_L_LL_back_0910111452.jpg,HUMAN,HUMAN,HUMAN,F,3,back,41,153,314,881,177.5,517.0,HUMAN,HUMAN,HUMAN,198744,728,273
2729,S_P_M2_LW_F_RT_CL_V_N_back_0904111001.jpg,HUMAN,HUMAN,HUMAN,M,2,back,58,3,330,881,194.0,442.0,HUMAN,HUMAN,HUMAN,238816,878,272
2730,S_P_M2_LW_F_RT_CL_V_N_back_0904111001.jpg,V,N,CL,M,2,back,189,505,225,526,207.0,515.5,Hip,Cigarette Lighter,Back,756,21,36
2731,S_N_M6_KC_F_W_CP_V_W_front_0906145029.jpg,HUMAN,HUMAN,HUMAN,M,6,front,27,68,308,881,167.5,474.5,HUMAN,HUMAN,HUMAN,228453,813,281
2732,S_N_M4_CP_L_W_front_0905155926.jpg,HUMAN,HUMAN,HUMAN,M,4,front,38,54,325,881,181.5,467.5,HUMAN,HUMAN,HUMAN,237349,827,287
2733,S_N_F1_CK_F_LL_WB_V_RL_back_0907094149.jpg,HUMAN,HUMAN,HUMAN,F,1,back,35,131,311,875,173.0,503.0,HUMAN,HUMAN,HUMAN,205344,744,276
2734,S_P_M5_SS_L_W_front_0906100716.jpg,HUMAN,HUMAN,HUMAN,M,5,front,9,54,327,881,168.0,467.5,HUMAN,HUMAN,HUMAN,262986,827,318
2735,S_N_F4_SS_L_LL_front_0910162828.jpg,HUMAN,HUMAN,HUMAN,F,4,front,68,150,291,881,179.5,515.5,HUMAN,HUMAN,HUMAN,163013,731,223
2736,S_P_M3_MD_R_LL_front_0905104114.jpg,HUMAN,HUMAN,HUMAN,M,3,front,28,1,307,878,167.5,439.5,HUMAN,HUMAN,HUMAN,244683,877,279
2737,S_P_M3_MD_R_LL_front_0905104114.jpg,MISSING,MISSING,CL,M,3,front,214,727,233,769,223.5,748.0,MISSING,Cigarette Lighter,MISSING,798,42,19
2738,S_P_M2_MD_L_LT_back_0904112649.jpg,HUMAN,HUMAN,HUMAN,M,2,back,67,2,323,881,195.0,441.5,HUMAN,HUMAN,HUMAN,225024,879,256
2739,S_N_F4_GA_F_RL_KK_V_LL_front_0910153602.jpg,HUMAN,HUMAN,HUMAN,F,4,front,59,132,276,881,167.5,506.5,HUMAN,HUMAN,HUMAN,162533,749,217
2740,S_P_M4_MD_F_RA_SS_V_LA_front_0905143709.jpg,HUMAN,HUMAN,HUMAN,M,4,front,37,51,315,864,176.0,457.5,HUMAN,HUMAN,HUMAN,226014,813,278
2741,S_P_M4_MD_F_RA_SS_V_LA_front_0905143709.jpg,MISSING,MISSING,CK,M,4,front,33,185,84,260,58.5,222.5,MISSING,Ceramic Knife,MISSING,3825,75,51
2742,S_P_M1_KC_F_LA_CP_V_N_back_0903150801.jpg,HUMAN,HUMAN,HUMAN,M,1,back,10,52,336,881,173.0,466.5,HUMAN,HUMAN,HUMAN,270254,829,326
2743,S_P_M1_KC_F_LA_CP_V_N_back_0903150801.jpg,MISSING,MISSING,UNKNOWN,M,1,back,210,504,235,565,222.5,534.5,MISSING,UNKNOWN,MISSING,1525,61,25
2744,S_N_M5_KC_F_RA_CP_V_LA_front_0906092038.jpg,HUMAN,HUMAN,HUMAN,M,5,front,10,56,333,881,171.5,468.5,HUMAN,HUMAN,HUMAN,266475,825,323
2745,S_N_F2_WB_L_LT_back_0907154552.jpg,HUMAN,HUMAN,HUMAN,F,2,back,36,126,323,881,179.5,503.5,HUMAN,HUMAN,HUMAN,216685,755,287
2746,S_P_M3_WB_R_W_front_0905104505.jpg,HUMAN,HUMAN,HUMAN,M,3,front,34,2,315,881,174.5,441.5,HUMAN,HUMAN,HUMAN,246999,879,281
2747,S_P_M3_WB_R_W_front_0905104505.jpg,MISSING,MISSING,UNKNOWN,M,3,front,90,411,129,520,109.5,465.5,MISSING,UNKNOWN,MISSING,4251,109,39
2748,T_P_F4_KC_V_N_CP_V_RL_CL_V_LL_back_0910164614.jpg,HUMAN,HUMAN,HUMAN,F,4,back,63,159,282,874,172.5,516.5,HUMAN,HUMAN,HUMAN,156585,715,219
2749,T_P_F4_KC_V_N_CP_V_RL_CL_V_LL_back_0910164614.jpg,V,N,KC,F,4,back,210,624,237,648,223.5,636.0,Hip,Key Chain,Back,648,24,27
2750,S_P_M1_CK_F_RL_WB_V_W_front_0903144406.jpg,HUMAN,HUMAN,HUMAN,M,1,front,6,25,334,869,170.0,447.0,HUMAN,HUMAN,HUMAN,276832,844,328
2751,S_P_M1_CK_F_RL_WB_V_W_front_0903144406.jpg,F,RL,CK,M,1,front,94,719,115,800,104.5,759.5,Right Calf,Ceramic Knife,Front,1701,81,21
2752,S_N_M3_SS_F_C_MD_V_B_front_0905090529.jpg,HUMAN,HUMAN,HUMAN,M,3,front,46,1,292,881,169.0,441.0,HUMAN,HUMAN,HUMAN,216480,880,246
2753,S_P_M4_KK_F_LL_GA_V_RL_back_0905142350.jpg,HUMAN,HUMAN,HUMAN,M,4,back,55,48,314,881,184.5,464.5,HUMAN,HUMAN,HUMAN,215747,833,259
2754,S_P_M4_KK_F_LL_GA_V_RL_back_0905142350.jpg,V,RL,GA,M,4,back,220,731,268,828,244.0,779.5,Right Calf,Gun,Back,4656,97,48
2755,S_P_M4_KK_F_LL_GA_V_RL_back_0905142350.jpg,MISSING,MISSING,UNKNOWN,M,4,back,65,688,101,824,83.0,756.0,MISSING,UNKNOWN,MISSING,4896,136,36
2756,S_P_M3_LW_R_LA_front_0905110343.jpg,HUMAN,HUMAN,HUMAN,M,3,front,21,6,320,873,170.5,439.5,HUMAN,HUMAN,HUMAN,259233,867,299
2757,S_P_M3_LW_R_LA_front_0905110343.jpg,MISSING,MISSING,UNKNOWN,M,3,front,57,69,100,122,78.5,95.5,MISSING,UNKNOWN,MISSING,2279,53,43
2758,S_P_M1_WB_F_RL_CK_V_W_front_0903145053.jpg,HUMAN,HUMAN,HUMAN,M,1,front,8,12,336,864,172.0,438.0,HUMAN,HUMAN,HUMAN,279456,852,328
2759,S_P_M1_WB_F_RL_CK_V_W_front_0903145053.jpg,MISSING,MISSING,CP,M,1,front,77,739,115,807,96.0,773.0,MISSING,Cell Phone,MISSING,2584,68,38
2760,S_P_M1_CL_F_W_LW_V_W_front_0903153829.jpg,HUMAN,HUMAN,HUMAN,M,1,front,17,9,329,874,173.0,441.5,HUMAN,HUMAN,HUMAN,269880,865,312
2761,S_N_M5_MD_F_RT_SS_V_N_front_0906090050.jpg,HUMAN,HUMAN,HUMAN,M,5,front,11,53,329,868,170.0,460.5,HUMAN,HUMAN,HUMAN,259170,815,318
2762,S_P_M4_CL_F_LT_LW_V_N_back_0905152046.jpg,HUMAN,HUMAN,HUMAN,M,4,back,39,57,310,881,174.5,469.0,HUMAN,HUMAN,HUMAN,223304,824,271
2763,S_P_M4_CL_F_LT_LW_V_N_back_0905152046.jpg,V,N,LW,M,4,back,98,540,145,602,121.5,571.0,Hip,Leather Wallet,Back,2914,62,47
2764,D_N_M3_GA_F_RT_KK_F_LT_front_0905110522.jpg,HUMAN,HUMAN,HUMAN,M,3,front,30,1,310,871,170.0,436.0,HUMAN,HUMAN,HUMAN,243600,870,280
2765,S_P_M6_GA_F_S_KK_V_B_back_0906140721.jpg,HUMAN,HUMAN,HUMAN,M,6,back,58,82,294,881,176.0,481.5,HUMAN,HUMAN,HUMAN,188564,799,236
2766,S_P_M6_GA_F_S_KK_V_B_back_0906140721.jpg,V,B,KK,M,6,back,137,340,191,481,164.0,410.5,Back,Kitchen Knife,Back,7614,141,54
2767,S_P_F1_KK_L_LL_back_0907110957.jpg,HUMAN,HUMAN,HUMAN,F,1,back,40,143,318,879,179.0,511.0,HUMAN,HUMAN,HUMAN,204608,736,278
2768,S_P_F1_KK_L_LL_back_0907110957.jpg,MISSING,MISSING,UNKNOWN,F,1,back,70,695,99,825,84.5,760.0,MISSING,UNKNOWN,MISSING,3770,130,29
2769,S_N_F2_CL_L_LL_back_0907155144.jpg,HUMAN,HUMAN,HUMAN,F,2,back,44,140,328,881,186.0,510.5,HUMAN,HUMAN,HUMAN,210444,741,284
2770,S_P_M4_GA_F_LT_KK_V_N_front_0905141325.jpg,HUMAN,HUMAN,HUMAN,M,4,front,30,25,295,876,162.5,450.5,HUMAN,HUMAN,HUMAN,225515,851,265
2771,S_P_M4_GA_F_LT_KK_V_N_front_0905141325.jpg,F,LT,GA,M,4,front,216,540,257,647,236.5,593.5,Left Thai,Gun,Front,4387,107,41
2772,D_N_M6_CK_F_LT_WB_F_S_front_0906153605.jpg,HUMAN,HUMAN,HUMAN,M,6,front,18,58,307,881,162.5,469.5,HUMAN,HUMAN,HUMAN,237847,823,289
2773,S_P_M6_MD_L_W_front_0906151940.jpg,HUMAN,HUMAN,HUMAN,M,6,front,27,65,310,881,168.5,473.0,HUMAN,HUMAN,HUMAN,230928,816,283
2774,S_P_M6_MD_L_W_front_0906151940.jpg,MISSING,MISSING,CK,M,6,front,222,438,249,516,235.5,477.0,MISSING,Ceramic Knife,MISSING,2106,78,27
2775,S_P_M5_MD_F_RL_SS_V_RL_front_0906090316.jpg,HUMAN,HUMAN,HUMAN,M,5,front,13,53,329,879,171.0,466.0,HUMAN,HUMAN,HUMAN,261016,826,316
2776,S_P_M5_MD_F_RL_SS_V_RL_front_0906090316.jpg,MISSING,MISSING,UNKNOWN,M,5,front,75,716,106,807,90.5,761.5,MISSING,UNKNOWN,MISSING,2821,91,31
2777,S_P_F3_KK_L_LL_back_0910111224.jpg,HUMAN,HUMAN,HUMAN,F,3,back,34,157,315,881,174.5,519.0,HUMAN,HUMAN,HUMAN,203444,724,281
2778,S_P_F3_KK_L_LL_back_0910111224.jpg,MISSING,MISSING,CL,F,3,back,83,753,103,804,93.0,778.5,MISSING,Cigarette Lighter,MISSING,1020,51,20
2779,S_P_M3_KK_F_RT_GA_V_N_front_0905085817.jpg,HUMAN,HUMAN,HUMAN,M,3,front,37,27,307,873,172.0,450.0,HUMAN,HUMAN,HUMAN,228420,846,270
2780,S_P_M3_KK_F_RT_GA_V_N_front_0905085817.jpg,MISSING,MISSING,UNKNOWN,M,3,front,120,470,163,518,141.5,494.0,MISSING,UNKNOWN,MISSING,2064,48,43
2781,S_P_M6_WB_F_RT_CK_V_W_back_0906144512.jpg,HUMAN,HUMAN,HUMAN,M,6,back,43,90,312,881,177.5,485.5,HUMAN,HUMAN,HUMAN,212779,791,269
